gene,full_meta_log2FC,full_meta_p,removed_study,loo_meta_log2FC,loo_meta_p,loo_k,direction_preserved,full_meta_FDR,significance_preserved
RPL10P6,-0.6410628414746529,0.4547382923631841,GSE284044,-0.6410628414746529,0.4547382923631841,2,True,0.7061261752064191,False
RPL10P6,-0.6410628414746529,0.4547382923631841,GSE287860,-2.0329898864924294,0.12591661195167272,1,True,0.7061261752064191,False
RPL10P6,-0.6410628414746529,0.4547382923631841,GSE288000,-0.6410628414746529,0.4547382923631841,2,True,0.7061261752064191,False
RPL10P9,-0.3545608383489463,0.029045626956686485,GSE278320,-0.3127272957919391,0.03692993954719208,2,True,0.13510391059122343,True
RPL10P9,-0.3545608383489463,0.029045626956686485,GSE284044,-0.3545608383489463,0.029045626956686485,3,True,0.13510391059122343,True
RPL10P9,-0.3545608383489463,0.029045626956686485,GSE287860,-0.6809545906706848,0.12113088040866812,2,True,0.13510391059122343,False
RPL10P9,-0.3545608383489463,0.029045626956686485,GSE288000,-0.60707376321231,0.3056534667411547,2,True,0.13510391059122343,False
RPL11,-0.41217864154337,0.003236640818512021,GSE278320,-0.31250689397542264,6.355984837494337e-07,3,True,0.03650629760414721,True
RPL11,-0.41217864154337,0.003236640818512021,GSE284044,-0.47557722974020117,0.0055144628557405395,3,True,0.03650629760414721,True
RPL11,-0.41217864154337,0.003236640818512021,GSE287860,-0.5980814682385877,0.04588178099942611,3,True,0.03650629760414721,True
RPL11,-0.41217864154337,0.003236640818512021,GSE288000,-0.5704024163694174,0.057261319847563434,3,True,0.03650629760414721,False
RPL11P3,-0.14170060593290254,0.8635521042351211,GSE278320,-0.2981144783928735,0.8015291215791968,2,True,0.9348722557009681,False
RPL11P3,-0.14170060593290254,0.8635521042351211,GSE284044,-0.14170060593290254,0.8635521042351211,3,True,0.9348722557009681,False
RPL11P3,-0.14170060593290254,0.8635521042351211,GSE287860,0.9202560500036544,0.34564137600750566,2,False,0.9348722557009681,False
RPL11P3,-0.14170060593290254,0.8635521042351211,GSE288000,-0.6688425682906852,0.4718881333827861,2,True,0.9348722557009681,False
RPL12,-0.3266064950713536,0.0345972228522179,GSE278320,-0.19183315294046743,0.001794683212472228,3,True,0.1530280393654569,True
RPL12,-0.3266064950713536,0.0345972228522179,GSE284044,-0.4504954402145753,0.042940624496545066,3,True,0.1530280393654569,True
RPL12,-0.3266064950713536,0.0345972228522179,GSE287860,-0.5029446564837687,0.0763657238322251,3,True,0.1530280393654569,False
RPL12,-0.3266064950713536,0.0345972228522179,GSE288000,-0.4962263742783136,0.05024425176335496,3,True,0.1530280393654569,False
RPL12P12,-0.0483018065349568,0.9335899457567729,GSE278320,0.13286798986587003,0.8406591526724093,2,False,0.9616302130951409,False
RPL12P12,-0.0483018065349568,0.9335899457567729,GSE284044,-0.0483018065349568,0.9335899457567729,3,True,0.9616302130951409,False
RPL12P12,-0.0483018065349568,0.9335899457567729,GSE287860,-0.3384861757132108,0.7254560882792371,2,True,0.9616302130951409,False
RPL12P12,-0.0483018065349568,0.9335899457567729,GSE288000,-0.08791843030672426,0.8875593221690738,2,True,0.9616302130951409,False
RPL12P14,1.7591529937551036,0.0380635956617739,GSE278320,0.7113424498355981,0.48853628103274105,1,True,0.16052907735617689,False
RPL12P14,1.7591529937551036,0.0380635956617739,GSE284044,1.7591529937551036,0.0380635956617739,2,True,0.16052907735617689,True
RPL12P14,1.7591529937551036,0.0380635956617739,GSE287860,2.445645940173468,0.0001856123922026127,1,True,0.16052907735617689,True
RPL12P14,1.7591529937551036,0.0380635956617739,GSE288000,1.7591529937551036,0.0380635956617739,2,True,0.16052907735617689,True
RPL12P17,-0.49774020435982813,0.4565828785975127,GSE278320,-0.2529297877020783,0.7520930483631788,1,True,0.7061261752064191,False
RPL12P17,-0.49774020435982813,0.4565828785975127,GSE284044,-0.49774020435982813,0.4565828785975127,2,True,0.7061261752064191,False
RPL12P17,-0.49774020435982813,0.4565828785975127,GSE287860,-1.0613413926681994,0.3823420332290336,1,True,0.7061261752064191,False
RPL12P17,-0.49774020435982813,0.4565828785975127,GSE288000,-0.49774020435982813,0.4565828785975127,2,True,0.7061261752064191,False
RPL12P38,-0.4757375648295552,0.5694064074127663,GSE278320,-0.2901997895754508,0.7541052343081781,1,True,0.7849931986149186,False
RPL12P38,-0.4757375648295552,0.5694064074127663,GSE284044,-0.4757375648295552,0.5694064074127663,2,True,0.7849931986149186,False
RPL12P38,-0.4757375648295552,0.5694064074127663,GSE287860,-1.2910854265934295,0.5062017324079964,1,True,0.7849931986149186,False
RPL12P38,-0.4757375648295552,0.5694064074127663,GSE288000,-0.4757375648295552,0.5694064074127663,2,True,0.7849931986149186,False
RPL12P4,-0.46474396247278194,0.2075340644682342,GSE278320,-0.1843953797240282,0.38786731592183465,2,True,0.47034589377146535,False
RPL12P4,-0.46474396247278194,0.2075340644682342,GSE284044,-0.46474396247278194,0.2075340644682342,3,True,0.47034589377146535,False
RPL12P4,-0.46474396247278194,0.2075340644682342,GSE287860,-0.989666659811484,0.18316920804333647,2,True,0.47034589377146535,False
RPL12P4,-0.46474396247278194,0.2075340644682342,GSE288000,-0.8324862596381831,0.3656817051443174,2,True,0.47034589377146535,False
RPL12P42,-1.229416230664935,0.17788360607962417,GSE278320,-0.6112411490348194,0.17537807278264406,1,True,0.43353542185235033,False
RPL12P42,-1.229416230664935,0.17788360607962417,GSE284044,-1.229416230664935,0.17788360607962417,2,True,0.43353542185235033,False
RPL12P42,-1.229416230664935,0.17788360607962417,GSE287860,-2.576385594837986,0.04395722622414383,1,True,0.43353542185235033,True
RPL12P42,-1.229416230664935,0.17788360607962417,GSE288000,-1.229416230664935,0.17788360607962417,2,True,0.43353542185235033,False
RPL12P6,-0.2383264569486028,0.5994629540373152,GSE278320,-0.060957351276389904,0.9033386137082025,2,True,0.7947779040016275,False
RPL12P6,-0.2383264569486028,0.5994629540373152,GSE284044,-0.2383264569486028,0.5994629540373152,3,True,0.7947779040016275,False
RPL12P6,-0.2383264569486028,0.5994629540373152,GSE287860,-0.8585694760519238,0.3380522598820934,2,True,0.7947779040016275,False
RPL12P6,-0.2383264569486028,0.5994629540373152,GSE288000,-0.22315375280075214,0.6360442061237053,2,True,0.7947779040016275,False
RPL12P8,-0.25759566744670914,0.7466966540859702,GSE278320,-0.1605738037650855,0.8525514077997184,1,True,0.8854471325958326,False
RPL12P8,-0.25759566744670914,0.7466966540859702,GSE284044,-0.25759566744670914,0.7466966540859702,2,True,0.8854471325958326,False
RPL12P8,-0.25759566744670914,0.7466966540859702,GSE287860,-0.8168114870979953,0.6937207975832591,1,True,0.8854471325958326,False
RPL12P8,-0.25759566744670914,0.7466966540859702,GSE288000,-0.25759566744670914,0.7466966540859702,2,True,0.8854471325958326,False
RPL13,-0.4550409989475471,0.015550514764615036,GSE278320,-0.302530720998195,0.012355285668330988,3,True,0.09427499576047865,True
RPL13,-0.4550409989475471,0.015550514764615036,GSE284044,-0.5315935237405012,0.018105549044601554,3,True,0.09427499576047865,True
RPL13,-0.4550409989475471,0.015550514764615036,GSE287860,-0.6650701321449598,0.03583217056005544,3,True,0.09427499576047865,True
RPL13,-0.4550409989475471,0.015550514764615036,GSE288000,-0.5483358091327243,0.12980454040000725,3,True,0.09427499576047865,False
RPL13A,-0.5153588618947951,0.004100926775271322,GSE278320,-0.3434467957672798,0.00015211530222864486,3,True,0.043238032304491116,True
RPL13A,-0.5153588618947951,0.004100926775271322,GSE284044,-0.6382476106825962,0.008679864114954838,3,True,0.043238032304491116,True
RPL13A,-0.5153588618947951,0.004100926775271322,GSE287860,-0.7222705959086569,0.01553107676306888,3,True,0.043238032304491116,True
RPL13A,-0.5153588618947951,0.004100926775271322,GSE288000,-0.5969419596682491,0.04150505682682226,3,True,0.043238032304491116,True
RPL13AP20,-0.09069981035270809,0.7865108032205956,GSE278320,-0.3171517612009164,0.33131897564158197,1,True,0.9074169925905651,False
RPL13AP20,-0.09069981035270809,0.7865108032205956,GSE284044,-0.09069981035270809,0.7865108032205956,2,True,0.9074169925905651,False
RPL13AP20,-0.09069981035270809,0.7865108032205956,GSE287860,0.4045192612067299,0.4605875460066302,1,False,0.9074169925905651,False
RPL13AP20,-0.09069981035270809,0.7865108032205956,GSE288000,-0.09069981035270809,0.7865108032205956,2,True,0.9074169925905651,False
RPL13AP25,-0.3301588439830732,0.013462406372148976,GSE278320,-0.29789697047977454,0.028632464019551638,2,True,0.08595205275786298,True
RPL13AP25,-0.3301588439830732,0.013462406372148976,GSE284044,-0.3301588439830732,0.013462406372148976,3,True,0.08595205275786298,True
RPL13AP25,-0.3301588439830732,0.013462406372148976,GSE287860,-0.49394093133264416,0.30546068862855313,2,True,0.08595205275786298,False
RPL13AP25,-0.3301588439830732,0.013462406372148976,GSE288000,-0.4773735951260324,0.14929751276982767,2,True,0.08595205275786298,False
RPL13AP3,-0.9053378878062973,0.4518479856580624,GSE278320,-0.979837368155538,0.4945758493298015,1,True,0.7046503956403867,False
RPL13AP3,-0.9053378878062973,0.4518479856580624,GSE284044,-0.9053378878062973,0.4518479856580624,2,True,0.7046503956403867,False
RPL13AP3,-0.9053378878062973,0.4518479856580624,GSE287860,-0.7283993400409176,0.7417907460476374,1,True,0.7046503956403867,False
RPL13AP3,-0.9053378878062973,0.4518479856580624,GSE288000,-0.9053378878062973,0.4518479856580624,2,True,0.7046503956403867,False
RPL13AP5,-0.5295960387050174,0.03176371023247341,GSE278320,-0.33049394808576493,0.0008753906647670672,2,True,0.14264258761805187,True
RPL13AP5,-0.5295960387050174,0.03176371023247341,GSE284044,-0.5295960387050174,0.03176371023247341,3,True,0.14264258761805187,True
RPL13AP5,-0.5295960387050174,0.03176371023247341,GSE287860,-0.8710496393042353,0.07358941747372512,2,True,0.14264258761805187,False
RPL13AP5,-0.5295960387050174,0.03176371023247341,GSE288000,-0.7602268845669721,0.17902509841631487,2,True,0.14264258761805187,False
RPL13AP6,-0.03200949140445114,0.9593285230586465,GSE278320,0.3665838839913435,0.4784538229536336,1,False,0.9727421476833588,False
RPL13AP6,-0.03200949140445114,0.9593285230586465,GSE284044,-0.03200949140445114,0.9593285230586465,2,True,0.9727421476833588,False
RPL13AP6,-0.03200949140445114,0.9593285230586465,GSE287860,-1.0204517270147486,0.3273924956704123,1,True,0.9727421476833588,False
RPL13AP6,-0.03200949140445114,0.9593285230586465,GSE288000,-0.03200949140445114,0.9593285230586465,2,True,0.9727421476833588,False
RPL13AP7,-0.7707236052441508,0.3496458519568847,GSE278320,-0.0818061974079999,0.8519337886044049,1,True,0.6280675488855151,False
RPL13AP7,-0.7707236052441508,0.3496458519568847,GSE284044,-0.7707236052441508,0.3496458519568847,2,True,0.6280675488855151,False
RPL13AP7,-0.7707236052441508,0.3496458519568847,GSE287860,-1.756435892178868,0.03435669678260486,1,True,0.6280675488855151,True
RPL13AP7,-0.7707236052441508,0.3496458519568847,GSE288000,-0.7707236052441508,0.3496458519568847,2,True,0.6280675488855151,False
RPL13P12,-0.46250939519489964,0.012938612128974538,GSE278320,-0.37194734578835204,0.019398677889780894,2,True,0.08595205275786298,True
RPL13P12,-0.46250939519489964,0.012938612128974538,GSE284044,-0.46250939519489964,0.012938612128974538,3,True,0.08595205275786298,True
RPL13P12,-0.46250939519489964,0.012938612128974538,GSE287860,-0.7309915639382364,0.021430668785273933,2,True,0.08595205275786298,True
RPL13P12,-0.46250939519489964,0.012938612128974538,GSE288000,-0.6235254333725371,0.22729837341970516,2,True,0.08595205275786298,False
RPL13P5,-0.5626843945069545,0.6468395859469511,GSE278320,0.2941624736525824,0.38646098266965223,1,False,0.8191049587056691,False
RPL13P5,-0.5626843945069545,0.6468395859469511,GSE284044,-0.5626843945069545,0.6468395859469511,2,True,0.8191049587056691,False
RPL13P5,-0.5626843945069545,0.6468395859469511,GSE287860,-2.323029045710853,0.14017854170234473,1,True,0.8191049587056691,False
RPL13P5,-0.5626843945069545,0.6468395859469511,GSE288000,-0.5626843945069545,0.6468395859469511,2,True,0.8191049587056691,False
RPL14,-0.5174266935908396,0.021293156839046697,GSE278320,-0.18172007364888446,0.0011168856875511273,3,True,0.11225196811888748,True
RPL14,-0.5174266935908396,0.021293156839046697,GSE284044,-0.5722899574584482,0.030844830691336242,3,True,0.11225196811888748,True
RPL14,-0.5174266935908396,0.021293156839046697,GSE287860,-0.7145265061894467,0.14485597888139945,3,True,0.11225196811888748,False
RPL14,-0.5174266935908396,0.021293156839046697,GSE288000,-0.7256197047425778,0.12582864133840155,3,True,0.11225196811888748,False
RPL14P1,-0.7817960799820097,0.15116261013040827,GSE278320,-0.15639024443319963,0.4110020686231173,2,True,0.3798645902240829,False
RPL14P1,-0.7817960799820097,0.15116261013040827,GSE284044,-0.7817960799820097,0.15116261013040827,3,True,0.3798645902240829,False
RPL14P1,-0.7817960799820097,0.15116261013040827,GSE287860,-1.2823738385729737,0.33733204515548076,2,True,0.3798645902240829,False
RPL14P1,-0.7817960799820097,0.15116261013040827,GSE288000,-1.3872408815189758,0.25429929900074544,2,True,0.3798645902240829,False
RPL14P3,-1.1896390765070137,0.24026024419219827,GSE278320,-1.3656855110855612,0.2395371839268704,1,True,0.5044425040398968,False
RPL14P3,-1.1896390765070137,0.24026024419219827,GSE284044,-1.1896390765070137,0.24026024419219827,2,True,0.5044425040398968,False
RPL14P3,-1.1896390765070137,0.24026024419219827,GSE287860,-0.6286545349830194,0.7616677651245244,1,True,0.5044425040398968,False
RPL14P3,-1.1896390765070137,0.24026024419219827,GSE288000,-1.1896390765070137,0.24026024419219827,2,True,0.5044425040398968,False
RPL15,-0.5285724053062304,0.002301722142400079,GSE278320,-0.32147460241023684,9.03012813514845e-09,3,True,0.02790838097660096,True
RPL15,-0.5285724053062304,0.002301722142400079,GSE284044,-0.6035879084771479,0.004309512827241271,3,True,0.02790838097660096,True
RPL15,-0.5285724053062304,0.002301722142400079,GSE287860,-0.7496364063793102,0.0232789205545883,3,True,0.02790838097660096,True
RPL15,-0.5285724053062304,0.002301722142400079,GSE288000,-0.6830725209033645,0.055762136865941295,3,True,0.02790838097660096,False
RPL15P18,-0.8105051566409649,0.29449631001067644,GSE278320,-0.2737555706553737,0.6557273996312991,2,True,0.580612643720236,False
RPL15P18,-0.8105051566409649,0.29449631001067644,GSE284044,-0.8105051566409649,0.29449631001067644,3,True,0.580612643720236,False
RPL15P18,-0.8105051566409649,0.29449631001067644,GSE287860,-1.4717500330096827,0.33149233810411693,2,True,0.580612643720236,False
RPL15P18,-0.8105051566409649,0.29449631001067644,GSE288000,-1.3537769042841912,0.30682438918842003,2,True,0.580612643720236,False
RPL15P2,-0.9968688758102769,0.10599129747703631,GSE278320,-0.4067679521527487,0.1918300490775121,2,True,0.30195897032557983,False
RPL15P2,-0.9968688758102769,0.10599129747703631,GSE284044,-0.9968688758102769,0.10599129747703631,3,True,0.30195897032557983,False
RPL15P2,-0.9968688758102769,0.10599129747703631,GSE287860,-1.8719491745672256,0.013222083138385366,2,True,0.30195897032557983,True
RPL15P2,-0.9968688758102769,0.10599129747703631,GSE288000,-1.0537222476837749,0.2413750681331155,2,True,0.30195897032557983,False
RPL15P20,-0.5610058989960328,0.25828346323145435,GSE278320,-0.5782622967815328,0.2543266582029394,1,True,0.5250649942486082,False
RPL15P20,-0.5610058989960328,0.25828346323145435,GSE284044,-0.5610058989960328,0.25828346323145435,2,True,0.5250649942486082,False
RPL15P20,-0.5610058989960328,0.25828346323145435,GSE287860,-0.1769400067504386,0.9410632933224324,1,True,0.5250649942486082,False
RPL15P20,-0.5610058989960328,0.25828346323145435,GSE288000,-0.5610058989960328,0.25828346323145435,2,True,0.5250649942486082,False
RPL15P3,-0.4812028738134505,0.0017475965034995408,GSE278320,-0.42461738297448093,0.0016684070887193305,2,True,0.022990965959681513,True
RPL15P3,-0.4812028738134505,0.0017475965034995408,GSE284044,-0.4812028738134505,0.0017475965034995408,3,True,0.022990965959681513,True
RPL15P3,-0.4812028738134505,0.0017475965034995408,GSE287860,-0.7470366342158913,0.017112600748710786,2,True,0.022990965959681513,True
RPL15P3,-0.4812028738134505,0.0017475965034995408,GSE288000,-0.6546063119794838,0.13131693458166183,2,True,0.022990965959681513,False
RPL15P5,-0.12350096882816253,0.8863494240634704,GSE278320,-0.8021384099315754,0.34031160505880576,1,True,0.9468955046973465,False
RPL15P5,-0.12350096882816253,0.8863494240634704,GSE284044,-0.12350096882816253,0.8863494240634704,2,True,0.9468955046973465,False
RPL15P5,-0.12350096882816253,0.8863494240634704,GSE287860,0.9767368964118859,0.4185067562792756,1,False,0.9468955046973465,False
RPL15P5,-0.12350096882816253,0.8863494240634704,GSE288000,-0.12350096882816253,0.8863494240634704,2,True,0.9468955046973465,False
RPL17,0.8152802052688791,0.006670199856105689,GSE278320,0.5216485855065984,0.038707348305466294,3,True,0.056755209301951916,True
RPL17,0.8152802052688791,0.006670199856105689,GSE284044,1.1020265068970143,0.00012569172546891263,3,True,0.056755209301951916,True
RPL17,0.8152802052688791,0.006670199856105689,GSE287860,0.8864394852964562,0.09381404600437367,3,True,0.056755209301951916,False
RPL17,0.8152802052688791,0.006670199856105689,GSE288000,0.7882530835114104,0.10182175230865473,3,True,0.056755209301951916,False
RPL17P36,-1.1815045938903446,0.14211270364820977,GSE278320,-0.5881365735668003,0.30564206497191726,1,True,0.37056269499667605,False
RPL17P36,-1.1815045938903446,0.14211270364820977,GSE284044,-1.1815045938903446,0.14211270364820977,2,True,0.37056269499667605,False
RPL17P36,-1.1815045938903446,0.14211270364820977,GSE287860,-2.273229088797292,0.035540505780900684,1,True,0.37056269499667605,True
RPL17P36,-1.1815045938903446,0.14211270364820977,GSE288000,-1.1815045938903446,0.14211270364820977,2,True,0.37056269499667605,False
